I0205 11:33:55.719401       1 log.go:244] FLAG: --add-dir-header="false"
I0206 07:42:31.001140       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 07:42:31.001212       1 store.go:126] "removing license" licenseID="5797319035952213096" product="stash" plan="stash-enterprise" expiry="06 Feb 26 07:47 UTC"
I0206 07:42:31.001356       1 store.go:126] "removing license" licenseID="5797319035952213096" product="stash" plan="stash-enterprise" expiry="06 Feb 26 07:47 UTC"
I0206 07:42:32.223916       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="7231959050128116590" product="stash" plan="stash-enterprise" expiry="06 Feb 26 08:42 UTC"
I0206 08:05:49.239114       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 08:37:17.001147       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 08:37:17.001201       1 store.go:126] "removing license" licenseID="5542179230554516399" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 08:42 UTC"
I0206 08:37:18.661090       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="5904081395231376791" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 09:37 UTC"
I0206 08:37:18.661227       1 store.go:126] "removing license" licenseID="5542179230554516399" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 08:42 UTC"
I0206 08:37:18.661249       1 store.go:126] "removing license" licenseID="5542179230554516399" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 08:42 UTC"
I0206 08:37:26.001140       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 08:37:26.001189       1 store.go:126] "removing license" licenseID="7231959050128116590" product="stash" plan="stash-enterprise" expiry="06 Feb 26 08:42 UTC"
I0206 08:37:26.001294       1 store.go:126] "removing license" licenseID="7231959050128116590" product="stash" plan="stash-enterprise" expiry="06 Feb 26 08:42 UTC"
I0206 08:37:27.190139       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="4029722264678579391" product="stash" plan="stash-enterprise" expiry="06 Feb 26 09:37 UTC"
I0206 09:00:25.596803       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:00:25.735673       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:00:25.744628       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:00:28.241123       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:00:28.335347       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:00:28.353936       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:10:39.375746       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:32:12.000215       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:32:12.000255       1 store.go:126] "removing license" licenseID="5904081395231376791" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 09:37 UTC"
I0206 09:32:13.845273       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="6195746469964003255" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 10:32 UTC"
I0206 09:32:13.845379       1 store.go:126] "removing license" licenseID="5904081395231376791" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 09:37 UTC"
I0206 09:32:13.845399       1 store.go:126] "removing license" licenseID="5904081395231376791" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 09:37 UTC"
I0206 09:32:21.001045       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 09:32:21.001091       1 store.go:126] "removing license" licenseID="4029722264678579391" product="stash" plan="stash-enterprise" expiry="06 Feb 26 09:37 UTC"
I0206 09:32:21.001181       1 store.go:126] "removing license" licenseID="4029722264678579391" product="stash" plan="stash-enterprise" expiry="06 Feb 26 09:37 UTC"
I0206 09:32:22.279171       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="521222224323038109" product="stash" plan="stash-enterprise" expiry="06 Feb 26 10:32 UTC"
I0206 10:13:03.552471       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 10:13:03.609145       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 10:13:03.617120       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 10:13:09.470699       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 10:13:09.624958       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 10:13:09.632898       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 10:15:29.512573       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
